data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
10079,What is the type of vehicle the people are riding?,"What is the type of vehicle the people are riding?
A. motor horse
B. motor scooter
C. bicycle
D. motorbike

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,motor scooter,B,B,1,10,89.52,89.5,7.03,,10,10,80,70,60,10,0,0,0,0,0,0,10,20,20,0,10,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,10,0,0,0,0
13320,What is the green light on the rectangular traffic light permitting?,"What is the green light on the rectangular traffic light permitting?
A. pedestrian crossing
B. bike crossing
C. u turns
D. right turns

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,right turns,D,D,1,11,97.37,,,,11,27.27,81.82,54.55,45.45,9.09,0,0,0,0,0,0,9.09,18.18,18.18,0,9.09,9.09,0,0,0,9.09,9.09,0,9.09,0,0,9.09,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,27.27,0,0,0,27.27,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
13015,Who has the ball?,"Who has the ball?
A. batter
B. outfielder
C. catcher
D. pitcher

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,catcher,C,C,1,4,26.1,99,,,4,0,75,75,75,25,25,0,0,0,0,0,0,25,25,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,0,0
6208,This umbrella is perfect for the what?,"This umbrella is perfect for the what?
A. sun
B. rain
C. snow
D. water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,rain,B,A,1,7,56.86,,,99,7,28.57,85.71,85.71,71.43,28.57,0,0,0,0,0,0,28.57,28.57,14.29,0,14.29,14.29,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
7814,Why is the woman on the right holding an object in her hands?,"Why is the woman on the right holding an object in her hands?
A. hitting balls
B. taking photos
C. exercising
D. playing games

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,taking photos,B,B,1,13,99,98.04,1,,13,7.69,84.62,61.54,61.54,7.69,7.69,0,0,0,7.69,0,0,30.77,23.08,0,15.38,7.69,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
5094,What do the people here enjoy?,"What do the people here enjoy?
A. gaming
B. exreme sports
C. sales
D. dancing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,gaming,A,A,1,6,10.19,98.75,39.59,99,6,0,100,66.67,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
9258,Which age range may this cake have been for?,"Which age range may this cake have been for?
A. child
B. grandparent
C. teenager
D. young adult

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,child,A,A,1,9,1.78,2.75,77.17,,9,0,88.89,66.67,66.67,22.22,0,0,0,0,0,0,22.22,11.11,0,0,11.11,33.33,0,0,0,33.33,0,0,0,0,0,0,22.22,0,22.22,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,11.11,0,11.11,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
892,Why are some items covered in tarps here?,"Why are some items covered in tarps here?
A. surprise
B. tariff rules
C. rain protection
D. black market

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,rain protection,C,C,1,8,26.1,,89.39,,8,12.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,25,0,0,12.5,0,12.5,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,25,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
8691,What is the area behind this man used for?,"What is the area behind this man used for?
A. prison
B. picnics
C. sales
D. bathroom

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,picnics,B,B,1,9,89.52,92.24,77.17,,9,0,100,77.78,66.67,22.22,0,0,0,0,0,0,22.22,22.22,11.11,0,22.22,11.11,0,0,0,22.22,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
2229,What style hat is this photographer wearing?,"What style hat is this photographer wearing?
A. fedora
B. baseball cap
C. ski hat
D. beanie

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,beanie,D,B,1,7,2.35,,,,7,28.57,57.14,57.14,42.86,28.57,0,0,0,0,0,0,28.57,14.29,0,0,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
5875,What has caused the road to look slick?,"What has caused the road to look slick?
A. snow
B. rain
C. ice
D. wax

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,rain,B,B,1,8,89.52,,15.38,,8,0,100,87.5,50,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,0,0,37.5,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37.5,12.5,0,12.5,12.5,0,12.5,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
3940,What are the horses being forced to do?,"What are the horses being forced to do?
A. carry luggage
B. eat grass
C. free roam
D. drink water

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,carry luggage,A,A,1,8,26.1,,,,8,0,87.5,75,75,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,37.5,0,0,0,37.5,0,0,12.5,0,0,12.5,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
9306,Why are there blue lights on the trees?,"Why are there blue lights on the trees?
A. for racing
B. for climbing
C. for holiday
D. to signal

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,for holiday,C,C,1,8,62.1,,15.38,,8,0,87.5,75,62.5,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,12.5,25,0,0,12.5,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,12.5,25,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
1008,What venue is this scene?,"What venue is this scene?
A. expressway
B. highway
C. front yard
D. parking lot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,parking lot,D,D,1,5,1,,63.35,,5,0,80,60,60,40,0,0,0,0,0,0,40,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
6890,This umbrellas used in which lamp?,"This umbrellas used in which lamp?
A. noon
B. day
C. night
D. evening

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,night,C,C,1,6,49.68,1,99,,6,16.67,66.67,66.67,50,33.33,0,0,0,0,0,0,33.33,16.67,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,33.33,0,33.33,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
6736,Which channel aired this show?,"Which channel aired this show?
A. fox
B. paramount
C. space
D. discovery

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,discovery,D,D,1,5,3.8,1,63.35,,5,20,60,40,40,40,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0
14932,How many colors of icing are glazing these donuts in the display case?,"How many colors of icing are glazing these donuts in the display case?
A. three
B. four
C. one
D. two

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,four,B,B,1,13,89.52,,30.98,,13,15.38,76.92,53.85,53.85,7.69,0,0,0,0,0,0,7.69,23.08,7.69,0,15.38,7.69,7.69,0,0,7.69,7.69,7.69,0,0,0,0,7.69,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,7.69,15.38,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
679,Excellence in the American and International film industry award is what?,"Excellence in the American and International film industry award is what?
A. cambridge
B. oscar
C. national
D. oxford

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,oscar,B,B,1,11,71.44,,50.45,99,11,36.36,90.91,54.55,45.45,9.09,0,0,0,0,0,0,9.09,9.09,9.09,0,9.09,9.09,0,9.09,0,9.09,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,27.27,9.09,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,18.18,0,0,18.18,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
12780,What is the man that is standing wearing?,"What is the man that is standing wearing?
A. helmet
B. scarf
C. jacket
D. sombrero

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,jacket,C,C,1,8,5.64,94.84,15.38,,8,25,100,75,62.5,25,0,0,0,0,0,0,25,25,12.5,0,0,25,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,25,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
3594,The markings on the fairings of the motorcycle indicate that it belongs to which type of public organization?,"The markings on the fairings of the motorcycle indicate that it belongs to which type of public organization?
A. fire department
B. public health
C. public works
D. police

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,public health,B,D,1,18,99,13.82,1.17,,18,33.33,77.78,61.11,55.56,16.67,0,0,0,0,0,0,16.67,22.22,16.67,0,22.22,0,0,0,0,0,5.56,0,5.56,5.56,0,0,11.11,0,11.11,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0
15142,What type of business is this likely to be?,"What type of business is this likely to be?
A. grocer
B. bakery
C. deli
D. butcher

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,bakery,B,B,1,9,33.38,,,,9,11.11,88.89,77.78,66.67,22.22,0,0,0,0,0,0,22.22,11.11,0,0,22.22,22.22,0,0,0,22.22,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
145,What kind of outdoor event are the two on the bench attending?,"What kind of outdoor event are the two on the bench attending?
A. art fair
B. concert
C. car show
D. live auction

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,art fair,A,A,1,12,99,6.61,39.59,,12,16.67,75,66.67,66.67,8.33,0,0,0,0,0,0,8.33,25,16.67,8.33,25,8.33,0,0,0,8.33,0,8.33,0,0,0,0,25,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
3546,What is a basket on a bicycle called?,"What is a basket on a bicycle called?
A. storage
B. carrier
C. compartment
D. bicycle basket

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,bicycle basket,D,D,1,8,98.55,,,,8,12.5,75,75,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
1222,What athlete plays the same sport the man is playing?,"What athlete plays the same sport the man is playing?
A. kemba walker
B. dennis rodman
C. michael jackson
D. aaron judge

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,aaron judge,D,A,1,10,89.52,40.06,7.03,99,10,20,100,60,40,10,0,0,0,0,0,0,10,20,20,0,0,10,0,0,0,20,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,20,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
15849,What color is the round fruit underneath of the apples?,"What color is the round fruit underneath of the apples?
A. red
B. green
C. blue
D. orange

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,orange,D,D,1,10,99,,63.35,,10,10,90,70,60,10,0,0,0,0,0,0,10,20,20,0,20,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
10896,Where is this room likely located?,"Where is this room likely located?
A. dorm
B. house
C. hospital
D. hotel

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,hotel,D,D,1,6,1,,99,,6,16.67,100,66.67,50,16.67,0,0,0,0,0,0,16.67,16.67,0,0,0,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,16.67,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
6036,What are the men engaging in?,"What are the men engaging in?
A. attending concert
B. working
C. attending college
D. sightseeing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B.,working,B,B,1,6,89.52,98.75,39.59,,6,16.67,83.33,66.67,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
5004,What is the man standing on the green sign doing?,"What is the man standing on the green sign doing?
A. protesting
B. exercising
C. photographing
D. dancing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,photographing,C,C,1,10,89.52,89.5,7.03,,10,10,90,70,60,10,0,0,0,0,0,0,10,20,20,0,10,20,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
630,Why are the vases on the white pedestals?,"Why are the vases on the white pedestals?
A. to move
B. to display
C. to paint
D. to shoot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,to display,B,B,1,8,98.55,,,,8,12.5,75,75,62.5,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,12.5,0,0,12.5,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
12651,In skateboarding terms what is the skateboarder doing with his right hand?,"In skateboarding terms what is the skateboarder doing with his right hand?
A. grab
B. hold
C. linger
D. catch

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,hold,B,B,1,12,73.36,84.23,1,,12,16.67,91.67,58.33,58.33,16.67,8.33,0,0,0,8.33,0,8.33,16.67,8.33,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,16.67,16.67,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
8864,What are people filming and taking pictures of?,"What are people filming and taking pictures of?
A. accident
B. tricks
C. skateboards
D. model

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,tricks,B,C,1,8,26.1,94.84,,,8,25,87.5,62.5,50,12.5,0,0,0,0,0,0,12.5,0,0,0,12.5,12.5,0,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
1739,What protective gear does the man in yellow have?,"What protective gear does the man in yellow have?
A. helmet
B. pads
C. mask
D. goggles

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,pads,B,B,1,9,66.04,92.24,10.18,,9,11.11,88.89,77.78,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,22.22,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,22.22,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
15097,What are these people's nationality?,"What are these people's nationality?
A. venezuela
B. thailand
C. india
D. namibia

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,thailand,B,B,1,5,1,99,,,5,40,80,60,60,40,0,0,0,0,0,0,40,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,40,0,0,20,0,20,0,0
14983,What provides heat to the stovetop burners?,"What provides heat to the stovetop burners?
A. natural gas
B. electricity
C. wood
D. coal

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,natural gas,A,C,1,7,99,,,,7,42.86,85.71,42.86,42.86,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
10347,What is the longest word on the signs?,"What is the longest word on the signs?
A. prepare
B. less
C. great
D. caution

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,prepare,A,A,1,8,98.55,,15.38,,8,12.5,87.5,75,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
2388,What is he looking at?,"What is he looking at?
A. his hands
B. laptop
C. head x-ray
D. tent flaps

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,head x-ray,C,C,1,5,3.8,99,1,,5,20,100,100,80,40,20,0,0,0,20,0,20,0,0,0,20,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
9711,What might she be telling him to do?,"What might she be telling him to do?
A. look here
B. go here
C. get that
D. see this

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,go here,B,A,1,8,1,99,1,,8,12.5,100,100,87.5,37.5,25,0,0,0,25,0,12.5,0,0,0,12.5,37.5,0,0,0,50,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,12.5,25,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
